label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.003445,0.003433,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0075532,0.0075409,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.003462,0.0034339,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.003442,0.0034289,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034383,0.0034261,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf3,13,16,"DUAL_INFEASIBLE",0.0034206,0.003408,41,56.94703110430444,56.9,0.0008265571933997308
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0066484,0.006598,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0062085,0.006175,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.004241,0.0042188,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0029278,0.0029111,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0023705,0.0023589,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0069636,0.006953,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024384,0.002418,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024337,0.0024221,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024254,0.0024152,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024336,0.002423,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024238,0.002414,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024526,0.002429,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024135,0.002403,29,274.76455796016467,274.764,2.0306887534608753e-6
nlpmodel,hinf4,13,16,"DUAL_INFEASIBLE",0.0024187,0.002409,29,274.76455796016467,274.764,2.0306887534608753e-6
